sub1,sub2,IES,own_drw,ctr_drw,category
206,234,0.172396115947269,0.60520334608849,0.672876902697546,livingroom
206,235,0.26366367597205,0.743031285311997,0.735953218055025,livingroom
206,236,0.0137823852124598,0.604697904895081,0.507494752514938,livingroom
206,237,-0.189362239894871,0.729083061263978,0.658062307266998,livingroom
206,238,-0.0153193255270443,0.650418142088703,0.592661304018895,livingroom
206,240,0.0133981605904434,0.767173261893338,0.75944033615937,livingroom
206,241,0.129555548278826,0.816506731190684,0.904674263552157,livingroom
206,242,0.297924134786573,0.962346610360202,0.70326559764197,livingroom
206,243,-0.251255448628818,0.750138770031939,0.79453523433627,livingroom
206,244,0.32210005015707,0.639345462551925,0.736082890395118,livingroom
207,208,-0.14570427930053,0.650372611872768,0.528848606639562,livingroom
207,209,0.212254742213326,0.509808071780049,0.537162088706974,livingroom
207,210,-0.0073470709696104,0.626434631872715,0.561325352482271,livingroom
207,211,-0.0231013475345937,0.479722023846493,0.611114666586283,livingroom
207,212,0.203533002476057,0.54025644715139,0.61730976218106,livingroom
207,213,0.18985990390725,0.437871901642044,0.702638051763436,livingroom
207,214,-0.0867959367103577,0.48750526276609,0.608295820858658,livingroom
207,216,0.364254029644,0.599314426745225,0.722643249522318,livingroom
207,218,0.0544595379582932,0.62912324805753,0.695723325950461,livingroom
207,219,0.175959457088887,0.637563031791003,0.661403724474238,livingroom
207,220,0.131509230880518,0.605242263543824,0.66209162527175,livingroom
207,221,0.134246067811307,0.520097289391163,0.733349410619495,livingroom
207,222,0.0547485131048033,0.52889759946028,0.639122779640628,livingroom
207,224,-0.0895059638451229,0.4943474644188,0.455074935524963,livingroom
207,225,-0.0430998969489825,0.499088340885242,0.519577356623101,livingroom
207,226,0.0772239724949852,0.617451204895939,0.650619956303637,livingroom
207,227,0.298658015870747,0.514753971417182,0.54777234175869,livingroom
207,228,0.126138959681937,0.557413815450935,0.694639228360274,livingroom
207,229,0.0339626319932822,0.497690546337038,0.746923685442319,livingroom
207,230,0.0072510274375255,0.591384029242821,0.640695615743488,livingroom
207,231,-0.0905709740203734,0.571998612949472,0.507956358580294,livingroom
207,232,0.202632516039303,0.481891927994493,0.673593913415139,livingroom
207,233,0.068437981696286,0.518970419324708,0.574442111363326,livingroom
207,234,0.166762975337776,0.7035799741742,0.631705980997009,livingroom
207,235,0.33170060695579,0.564810999404052,0.511008808870052,livingroom
207,236,-0.184092645650426,0.570785308097702,0.550514544171749,livingroom
207,237,0.040694718336418,0.648135339895772,0.622928469545656,livingroom
207,238,0.0385785512612332,0.586660566174077,0.708332002682273,livingroom
207,240,0.114349350428915,0.55085300868428,0.513736440868605,livingroom
207,241,0.285807304601041,0.584894440263922,0.623771130942093,livingroom
207,242,-0.0332896026288019,0.514635524023439,0.634261927088105,livingroom
207,243,-0.167948016890938,0.585769336840485,0.72670992861001,livingroom
207,244,0.214364716719685,0.546796043595539,0.699384524220237,livingroom
208,209,-0.289663131968546,0.768414943035677,0.756127491218998,livingroom
208,210,0.0157035716299523,0.845944227576854,0.660580848635434,livingroom
208,211,-0.00648268384769488,0.795215822599864,0.892546271692959,livingroom
208,212,-0.00926797243218055,0.906164179364061,0.855924901931818,livingroom
208,213,0.151398349592695,0.757658003613138,0.833806579394397,livingroom
208,214,0.039540401437054,0.732630549545228,0.642768230170791,livingroom
208,216,-0.125163332741575,0.694326641163303,0.710269599581032,livingroom
208,218,-0.207438895252351,0.662750154592491,0.730082139607014,livingroom
208,219,-0.0422339766884772,0.765192615738871,0.684859255628087,livingroom
208,220,0.117269319388034,0.880178903158026,0.873177946187421,livingroom
208,221,-0.0301171457581568,0.740662319032134,0.737026963091364,livingroom
208,222,-0.253710453818831,0.866936891684035,0.817693558993288,livingroom
208,224,-0.0297326479798754,0.87194935182615,0.840709100320002,livingroom
208,225,0.183993317344589,0.760948080180481,0.876396231971135,livingroom
208,226,-0.0338664830723666,0.892148157410221,0.802864659882997,livingroom
208,227,0.00667476899215397,0.740788415754219,0.764104587260378,livingroom
208,228,-0.148550119133841,0.824556943759,0.679855272977721,livingroom
208,229,-0.203833236921678,0.751288672828114,0.719076599055843,livingroom
208,230,0.38596345371565,0.936922158226081,0.856021190938931,livingroom
208,231,-0.108418008774781,0.780440287275168,0.827243364961994,livingroom
208,232,-0.141097007386503,0.762666876019386,0.802793920592078,livingroom
208,233,0.0270414032274997,0.752330125599385,0.7879069168435,livingroom
208,234,0.104241484916832,0.779284693711935,0.629303225485848,livingroom
208,235,-0.0846675234399009,0.835558180735119,0.915549558113776,livingroom
