sub1,sub2,IES,own_drw,ctr_drw,photo,category
112,126,0.218590332125876,0.815919582190249,0.75008660975826,0.479374337934247,kitchen
112,127,-0.149924825433052,0.621687175323859,0.814357057092458,0.774094200938084,kitchen
112,129,-0.0168563382136105,0.652754171866141,0.686482786791028,0.36281744011762,kitchen
112,130,0.188267704903736,0.695023896951137,0.681477445016411,0.565282490670015,kitchen
112,131,-0.158972865045804,0.57116552146057,0.729473780714223,0.418676920279178,kitchen
112,132,0.166071915562068,0.595278077973499,0.732050728793735,0.495183556766423,kitchen
112,134,-0.0255998285224549,0.742346676174608,0.685254949660802,0.588076187018364,kitchen
112,135,-0.00878774120834941,0.779848463762652,0.680013508436859,0.565938952258608,kitchen
112,136,0.353359718127471,0.726320646413833,0.674866973767575,0.515041520011901,kitchen
112,137,0.187869802824919,0.673603740919402,0.560817730535039,0.574842445415598,kitchen
112,138,0.0531111066276537,0.713486122066341,0.791046925680499,0.477066317134524,kitchen
112,139,-0.125065783113437,0.836016014913276,0.718989329902673,0.498658492183914,kitchen
112,140,0.0588915178281917,0.774699755329581,0.799062321706598,0.530518907530545,kitchen
112,141,0.345997470383307,0.715199776009675,0.743858832139701,0.61705441855596,kitchen
113,114,0.103270724684053,0.566463954453836,0.756353981523538,1.10907825795553,kitchen
113,116,-0.244723159114675,0.561758389486516,0.653663361792176,0.649753051978919,kitchen
113,117,0.154052342650745,0.657449308518693,0.713390764756289,0.807653810940883,kitchen
113,118,0.0231974374256741,0.650397414030995,0.504705198494124,0.816872067654491,kitchen
113,119,-0.235470052521923,0.491791789346076,0.690896085410336,0.662981100292509,kitchen
113,120,0.112403785530656,0.547968279017553,0.850153269371295,0.662981100292509,kitchen
113,121,0.0364627294809895,0.603681878995204,0.705749838802232,0.623707089604953,kitchen
113,122,-0.0631329640249065,0.595756414348086,0.830075383521545,0.891298440277325,kitchen
113,123,0.150415928045186,0.578962201528388,0.738355528202992,0.953224891662122,kitchen
113,124,-0.0127257769518594,0.54556919565324,0.7029227866482,0.767952810782841,kitchen
113,125,0.100456609827564,0.513427412464187,0.763400441269916,1.08471243725027,kitchen
113,126,0.137865677890765,0.636022403304349,0.757748708777817,0.713480680959039,kitchen
113,127,0.10589222768637,0.532826551031752,0.799756065557083,0.8558070028167,kitchen
113,129,0.0770307508022606,0.606351341445837,0.779832993991261,0.838176915795469,kitchen
113,130,-0.0489706810953981,0.519398970333904,0.749262596348515,1.13527185628265,kitchen
113,131,0.0672802055159246,0.46957740989189,0.666330390693662,0.927067861932377,kitchen
